mos_case_id,case_id,case_type,speechgender,item_name,method_id,method_desc,speech_file,source_wav,face_file,style_file
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/easy_0103_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/easy_0103_BfCx8suZ9uI_00_04_06_98_This male speaker has a low, grounded adult voice, speaking with brisk, energetic clarity while maintaining a neutral tone.wav",face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_12_M,easy_0103_BfCx8suZ9uI_00_04_06_98,easy,M,BfCx8suZ9uI_00_04_06_98,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0102_easy_BfCx8suZ9uI_00_04_06_98.wav,face/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.jpg,style/case_12_M_easy_BfCx8suZ9uI_00_04_06_98.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,gt,GT natural speech,speech/gt/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/data/talkvid_test/v2/easy/5hvVjOqk_4o_00_05_45_97_1.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/easy_0269_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/easy_0269_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/easy_0269_5hvVjOqk_4o_00_05_45_97_The male speaker sounds energetic yet neutral, with a low adult voice and a steady, natural speaking pace.wav",face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_13_M,easy_0269_5hvVjOqk_4o_00_05_45_97,easy,M,5hvVjOqk_4o_00_05_45_97,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0268_easy_5hvVjOqk_4o_00_05_45_97.wav,face/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.jpg,style/case_13_M_easy_5hvVjOqk_4o_00_05_45_97.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,gt,GT natural speech,speech/gt/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/data/talkvid_test/v2/easy/Cwgxm1TUfj8_00_07_28_75_1.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/easy_0005_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/easy_0005_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/easy_0005_Cwgxm1TUfj8_00_07_28_75_This male speaker sounds warmly upbeat and distinctly joyful, speaking with lively adult confidence and an easy, infectious smile in the voice.wav",face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_14_M,easy_0005_Cwgxm1TUfj8_00_07_28_75,easy,M,Cwgxm1TUfj8_00_07_28_75,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0004_easy_Cwgxm1TUfj8_00_07_28_75.wav,face/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.jpg,style/case_14_M_easy_Cwgxm1TUfj8_00_07_28_75.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,gt,GT natural speech,speech/gt/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/data/talkvid_test/v2/easy/lw_dUKXNCyw_00_05_27_47_1.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,ablation_onlyface,Ablation: onlyface,speech/ablation_onlyface/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlyface/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,promptttspp,StyleTTS baseline: PromptTTS/PromptTTS++,speech/promptttspp/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/data/ab_instrcut_face/generated/promptttspp/easy_0193_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,parler_tts,StyleTTS baseline: ParlerTTS,speech/parler_tts/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/data/ab_instrcut_face/generated/parler_tts/easy_0193_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,voxinstruct,StyleTTS baseline: VoxInstruct,speech/voxinstruct/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,"/train/zjli/data/ab_instrcut_face/generated/voxinstruct/easy_0193_lw_dUKXNCyw_00_05_27_47_This male speaker has a young, low-toned voice, speaking at a steady pace with calm, neutral energy.wav",face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,facetts,FaceTTS baseline: FaceTTS,speech/facetts/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/facetts/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,synthsees,FaceTTS baseline: SYNTHE-SEES,speech/synthsees/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/synthsees/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,fvtts,FaceTTS baseline: FVTTS,speech/fvtts/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/raw/zjli/data/facetts_output/icme25/outputs/ori/fvtts/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_15_M,easy_0193_lw_dUKXNCyw_00_05_27_47,easy,M,lw_dUKXNCyw_00_05_27_47,multimodaltts,Face-style TTS baseline: MultimodalTTS (same source as face_style),speech/multimodaltts/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0192_easy_lw_dUKXNCyw_00_05_27_47.wav,face/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.jpg,style/case_15_M_easy_lw_dUKXNCyw_00_05_27_47.txt
case_16_M,easy_0212_owtSR-9Cupo_00_01_01_57,easy,M,owtSR-9Cupo_00_01_01_57,gt,GT natural speech,speech/gt/case_16_M_easy_owtSR-9Cupo_00_01_01_57.wav,/train/zjli/data/talkvid_test/v2/easy/owtSR-9Cupo_00_01_01_57_1.wav,face/case_16_M_easy_owtSR-9Cupo_00_01_01_57.jpg,style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.txt
case_16_M,easy_0212_owtSR-9Cupo_00_01_01_57,easy,M,owtSR-9Cupo_00_01_01_57,ours_grpo_face_style,Our method: GRPO face-style TTS,speech/ours_grpo_face_style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/grpo_face_style/easy/0211_easy_owtSR-9Cupo_00_01_01_57.wav,face/case_16_M_easy_owtSR-9Cupo_00_01_01_57.jpg,style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.txt
case_16_M,easy_0212_owtSR-9Cupo_00_01_01_57,easy,M,owtSR-9Cupo_00_01_01_57,ablation_face_style,Ablation: face_style,speech/ablation_face_style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style/easy/0211_easy_owtSR-9Cupo_00_01_01_57.wav,face/case_16_M_easy_owtSR-9Cupo_00_01_01_57.jpg,style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.txt
case_16_M,easy_0212_owtSR-9Cupo_00_01_01_57,easy,M,owtSR-9Cupo_00_01_01_57,ablation_face_style_0_5,Ablation: face_style_0_5,speech/ablation_face_style_0_5/case_16_M_easy_owtSR-9Cupo_00_01_01_57.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/face_style_0_5/easy/0211_easy_owtSR-9Cupo_00_01_01_57.wav,face/case_16_M_easy_owtSR-9Cupo_00_01_01_57.jpg,style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.txt
case_16_M,easy_0212_owtSR-9Cupo_00_01_01_57,easy,M,owtSR-9Cupo_00_01_01_57,ablation_onlystyle,Ablation: onlystyle,speech/ablation_onlystyle/case_16_M_easy_owtSR-9Cupo_00_01_01_57.wav,/train/zjli/work/CosyVoice_multimodal/infer_code/multimodal_infer/output_dir_cv2_rl/talkvid_v2_300_selected_versions_0713/cal_metric_view/onlystyle/easy/0211_easy_owtSR-9Cupo_00_01_01_57.wav,face/case_16_M_easy_owtSR-9Cupo_00_01_01_57.jpg,style/case_16_M_easy_owtSR-9Cupo_00_01_01_57.txt
